Protein,C(Time): sum_sq,Residual: sum_sq,C(Time): df,Residual: df,C(Time): F,Residual: F,C(Time): PR(>F),Residual: PR(>F)
TRAIL_OID00672,62.87857331148238,940.9665853954336,2.0,84.0,2.8065822103262494,,0.06608666735160434,
hK11_OID00673,3.6128140107579076,534.4677601621936,2.0,84.0,0.2839052226569934,,0.7535574834110947,
GPC1_OID00674,10.757540454719777,700.7310539104119,2.0,84.0,0.6447790440810051,,0.5273557894538689,
TFPI-2_OID00675,80.99705614418406,1344.7483846660762,2.0,84.0,2.5297493544864706,,0.08573529980186567,
hK8_OID00676,26.313639751720682,953.4628271198222,2.0,84.0,1.1591147951837044,,0.31873077238980174,
VEGFR-2_OID00677,2.1490886917179273,29.649992229733744,2.0,84.0,3.0442411030933174,,0.05292010189427627,
LYPD3_OID00678,4.479787478101782,176.06731592050727,2.0,84.0,1.0686314668715873,,0.3481009213435797,
PODXL_OID00679,1.1435181977145017,1016.2172647185289,2.0,84.0,0.04726131504694694,,0.9538634574671652,
S100A4_OID00680,0.47799470944144773,838.9230644694219,2.0,84.0,0.023930415847176357,,0.9763602998615288,
IGF1R_OID00681,4.660529078310167,1372.9336779386101,2.0,84.0,0.1425722337752862,,0.8673343002181336,
ERBB2_OID00682,23.103855120587692,1967.4494799849178,2.0,84.0,0.49320804673069507,,0.6124214211142083,
ERBB3_OID00683,0.4943532608213202,327.94792529614415,2.0,84.0,0.0633113837684631,,0.9386958943236063,
SCF_OID00684,0.3928845118859203,57.827312739199385,2.0,84.0,0.2853521755995938,,0.7524752385956793,
SPARC_OID00685,4.121366959215178,293.40381255362263,2.0,84.0,0.5899630641486708,,0.5566281071789014,
GZMH_OID00686,21.059778120987225,1049.1933362047798,2.0,84.0,0.8430387904301616,,0.4340092433418288,
TGF-alpha_OID00687,5.719389009881998,2155.007023619701,2.0,84.0,0.1114680071954304,,0.8946521009156915,
FURIN_OID00688,0.46939142681181584,84.69878318546299,2.0,84.0,0.23275942327209126,,0.7928534867527104,
CYR61_OID00689,1.3624215938770339,290.0181157062898,2.0,84.0,0.19730390566631223,,0.8213204627230587,
hK14_OID00690,0.5754961972561388,236.97462806070658,2.0,84.0,0.1019975871786827,,0.903143398319361,
FADD_OID00691,10.719153274354376,1648.5167463220744,2.0,84.0,0.27309667222205236,,0.7616922898821987,
MetAP 2_OID00692,25.05258421356194,766.7463104543042,2.0,84.0,1.372303358520445,,0.2591467433788552,
PVRL4_OID00693,2.2129806647807135,407.83151022796517,2.0,84.0,0.2279009482833646,,0.7966938066141463,
FASLG_OID00694,4.827588728529314,279.9978895134471,2.0,84.0,0.7241437674782673,,0.4877404211072789,
EPHA2_OID00695,22.541423886955393,1166.0734768706989,2.0,84.0,0.8119040712535703,,0.44746530194675915,
ITGB5_OID00696,2.981152209500913,1323.12914478872,2.0,84.0,0.09463051531453634,,0.9098058364163402,
Gal-1_OID00697,24.054398624720047,905.7280013788182,2.0,84.0,1.115439448377718,,0.3325767499285646,
SEZ6L_OID00698,6.133920101400953,237.15424155610424,2.0,84.0,1.0863168314781881,,0.342150066392742,
CAIX_OID00700,6.058922554295066,480.8895894794295,2.0,84.0,0.5291749974372821,,0.5910414717947161,
MIA_OID00701,44.43867740283477,1257.617309356718,2.0,84.0,1.4840957078379848,,0.23259029682305485,
CTSV_OID00702,1.787343055549746,230.51302587272758,2.0,84.0,0.3256579885187773,,0.722959597688243,
CD27_OID00703,0.922598094156385,257.81217761021253,2.0,84.0,0.15029980474061685,,0.8606808510671755,
XPNPEP2_OID00704,11.836297521433181,1386.8074714432953,2.0,84.0,0.35846684282917807,,0.6998104629083103,
ERBB4_OID00705,29.784930251128923,1419.6567414571214,2.0,84.0,0.881175733553334,,0.41808967957503873,
HGF_OID00706,60.24159775245093,2234.4408005661653,2.0,84.0,1.1323401832627866,,0.3271472548610667,
ADAM 8_OID00707,6.144101797135699,1256.2101665028413,2.0,84.0,0.20542126020050458,,0.8147120538393842,
5'-NT_OID00708,19.693990116177805,359.4009042211285,2.0,84.0,2.3014621698629587,,0.1063926587442675,
CDKN1A_OID00709,17.989011160193904,2151.489449229797,2.0,84.0,0.35116996227827935,,0.7048924821712201,
DLL1_OID00710,1.3465522368149667,535.8792875997628,2.0,84.0,0.10553718954047073,,0.8999601316208323,
MK_OID00711,27.744399249501217,1256.8133606690426,2.0,84.0,0.9271581644061636,,0.3996873263855558,
ABL1_OID00712,0.790378789265435,171.64329733808125,2.0,84.0,0.19340055605995013,,0.8245177283510146,
FGF-BP1_OID00713,1.7875556529332919,97.07595631049375,2.0,84.0,0.7733875645073869,,0.4647046615393099,
TLR3_OID00714,40.7829716289781,833.5399653007067,2.0,84.0,2.0549522275145407,,0.13449041756069216,
LYN_OID00715,9.847895089646487,465.86727936027035,2.0,84.0,0.8878313890881637,,0.4153732746524814,
RET_OID00716,5.932986293729861,940.6228140751725,2.0,84.0,0.2649153524748974,,0.7679095154320215,
VIM_OID00717,1.9269172657193672,68.55739834315256,2.0,84.0,1.1804783599740651,,0.312174431908186,
TNFRSF19_OID00718,32.33744536258253,1577.6118963400095,2.0,84.0,0.860904198541712,,0.4264757976175946,
CRNN_OID00719,1.131050061285001,100.08176548413664,2.0,84.0,0.47465292347884924,,0.6237592059515833,
TCL1A_OID00720,6.352977606022666,223.80734103498122,2.0,84.0,1.1922087015512464,,0.30863335007633674,
CD160_OID00721,10.70435152107568,616.2859306426521,2.0,84.0,0.7295035332323123,,0.48517747376451836,
TNFRSF4_OID00722,2.814337211327504,922.1818221962405,2.0,84.0,0.1281766350525631,,0.8798697043005058,
MIC-A/B_OID00723,129.56259745586354,2233.320771892747,2.0,84.0,2.4365640447316794,,0.09362038558527985,
WISP-1_OID00724,1.3175652112879608,483.75158666427524,2.0,84.0,0.11439288345424876,,0.8920461739533924,
CXL17_OID00725,31.997406359508155,1362.1711159581907,2.0,84.0,0.9865802110728288,,0.37712780464825746,
PPY_OID00726,0.14097593356476423,144.34780814913336,2.0,84.0,0.041018906249014955,,0.9598301963991835,
S100A11_OID00727,0.37034771782054043,67.6932915210133,2.0,84.0,0.22978058532778323,,0.7952058177379989,
AREG_OID00728,8.586963789378066,250.75252924442853,2.0,84.0,1.4382805239915328,,0.24311957009222665,
ESM-1_OID00729,0.17086958843301245,585.4145647839773,2.0,84.0,0.012258872849934504,,0.9878177279338523,
CD207_OID00730,14.718911488999026,796.7254516623325,2.0,84.0,0.7759188328277,,0.46355110625118734,
ICOSLG_OID00731,5.0278283995117174,806.016137189956,2.0,84.0,0.26199077541511484,,0.7701445728745306,
WFDC2_OID00732,2.318181560891852,1328.670466795515,2.0,84.0,0.07327898676959321,,0.9294008621218376,
CXCL13_OID00733,28.230574362244504,308.8019761204645,2.0,84.0,3.839626086951369,,0.025371456890914905,
MAD homolog 5_OID00734,0.9242418429520188,454.877635334251,2.0,84.0,0.08533758177726328,,0.918281764387515,
ADAM-TS 15_OID00735,0.042480004273329826,49.33316020551756,2.0,84.0,0.03616553596094797,,0.9644956332634118,
CD70_OID00736,20.139369306970224,783.7728397235494,2.0,84.0,1.079207479543559,,0.3445296350573434,
RSPO3_OID00737,13.129057418706779,899.1046618384033,2.0,84.0,0.6132994688940807,,0.5439680444069798,
FR-gamma_OID00738,2.8909933098069716,286.9008476413151,2.0,84.0,0.42321840458169313,,0.6563242594981225,
CEACAM5_OID00739,1.5255684957340523,374.841436920996,2.0,84.0,0.17093594920332894,,0.843168007470538,
VEGFR-3_OID00740,9.008715503626703,474.73142844172037,2.0,84.0,0.7970107485705911,,0.4540523129705796,
MUC-16_OID00741,3.8286930941500157,1149.7380218829016,2.0,84.0,0.13986239203514686,,0.8696799288719408,
WIF-1_OID00742,1.9210810975315438,1296.9788504665948,2.0,84.0,0.062210271252532645,,0.939728529468829,
GZMB_OID00743,6.366496583333409,1237.574794859991,2.0,84.0,0.21606197670683314,,0.8061317179969234,
FCRLB_OID00744,3.0274540925903772,78.95613665218671,2.0,84.0,1.6104267164048776,,0.2059093551007834,
ANXA1_OID00745,2.047196433674761,290.53571584786164,2.0,84.0,0.29594382213360776,,0.7446015450516166,
FR-alpha_OID00746,1.639112822608355,450.141776254124,2.0,84.0,0.15293567978166567,,0.8584233299966095,
GPNMB_OID00749,15.781807158248725,789.9095606187755,2.0,84.0,0.8391288492915747,,0.43567607089121807,
CLSPN_OID01028,23.03526259357783,1526.517813070985,2.0,84.0,0.6337829933238255,,0.5330987252308016,
DSG4_OID01029,46.615857813412205,651.5695141409926,2.0,84.0,3.004845969112747,,0.054901024829166416,
LRP1_OID01030,0.27485174786175587,144.8641282806696,2.0,84.0,0.07968690073382458,,0.9234751382280623,
CLEC1A_OID01031,1.8671241514273542,458.29598706056083,2.0,84.0,0.1711104102458272,,0.8430215167869769,
PXN_OID01032,10.823471664341602,350.5571840441255,2.0,84.0,1.2967522292885816,,0.2788346509646504,
SMAD1_OID01033,10.80456347606055,1137.7351412230523,2.0,84.0,0.39885527795750614,,0.672351971808141,
ALDH3A1_OID01034,10.064111260021306,1437.6656995482922,2.0,84.0,0.29401318613478983,,0.7460304429244459,
CSNK1D_OID01035,4.25088466435109,1472.7803857469116,2.0,84.0,0.12122456112979922,,0.8859897016514309,
TOP2B_OID01036,3.260410085007339,976.6504848109885,2.0,84.0,0.1402110844155366,,0.8693777383622113,
AMN_OID01037,2.0274144205374798,218.95291454811908,2.0,84.0,0.38890281884720246,,0.6790141470162085,
MVK_OID01039,8.391202954099022,1265.221981110687,2.0,84.0,0.27855232467805724,,0.7575750417451267,
ADGRG1_OID01040,5.5573126473564285,2218.996372899462,2.0,84.0,0.10518590027436028,,0.900275542110579,
TIGAR_OID01041,6.085215485091156,470.1018459864081,2.0,84.0,0.5436674043207609,,0.5826441030160017,
ENAH_OID01042,39.12555786532827,2265.8850729813416,2.0,84.0,0.7252236443667675,,0.48722292994770267,
EPO_OID01043,3.9716824389053174,127.04620721636317,2.0,84.0,1.312992068704107,,0.2744772721235778,
PDGFC_OID01044,34.47971552760823,875.8491670105543,2.0,84.0,1.6534217382455934,,0.19756134145009535,
AGR2_OID01045,0.42390572026303436,50.003783433921555,2.0,84.0,0.35605386289569324,,0.7014868535428236,
PRKAB1_OID01046,12.6817816951928,252.76100406344256,2.0,84.0,2.1072666377935705,,0.12795112391151697,
DPP6_OID01047,2.3735447927243993,2703.462402002588,2.0,84.0,0.036874521066237245,,0.9638126562294048,
AIFM1_OID01048,4.888984202362638,870.5130817779745,2.0,84.0,0.23588081649484316,,0.7903962254595984,
BAMBI_OID01049,47.94862965923593,1097.4838477740857,2.0,84.0,1.8349631748771336,,0.16595986114094902,
CAPG_OID01050,0.7265694741087642,882.3847693884875,2.0,84.0,0.03458345947393937,,0.9660214606685937,
BID_OID01051,28.57014100400633,965.4880442869955,2.0,84.0,1.2428387169251955,,0.2938150037662529,
NUCB2_OID01052,13.244986186981325,901.2242727276425,2.0,84.0,0.6172596951584004,,0.5418490487065494,
NOS3_OID01053,1.2198232185646773,152.41694282020092,2.0,84.0,0.33613438395856754,,0.7154837136256122,
TNNI3_OID01054,4.344321599713222,771.1413610819448,2.0,84.0,0.2366122690293177,,0.7898215309528822,
CES2_OID01055,6.9868334031096895,883.6659419005673,2.0,84.0,0.3320791138554783,,0.7183680928741063,
INPPL1_OID01056,50.91967613621364,1524.2216277733123,2.0,84.0,1.4030941162048889,,0.2515366038617133,
SIRT5_OID01057,0.6729464345209791,163.8070428305627,2.0,84.0,0.17254294907891315,,0.8418196338406878,
ST3GAL1_OID01058,20.277443162877166,957.7501067611988,2.0,84.0,0.8892221539090763,,0.4148079411820036,
FES_OID01059,4.8945186991448475,255.11754313837696,2.0,84.0,0.8057845918208046,,0.4501599000771118,
VEGFC_OID01060,47.842911971034866,1271.1783943109615,2.0,84.0,1.5807398173036562,,0.2118834624569319,
CA14_OID01061,29.2617253152263,1730.3100309067822,2.0,84.0,0.7102729807301884,,0.49443774145812514,
RCOR1_OID01062,3.2836981164521966,1033.2578130401162,2.0,84.0,0.133476194566784,,0.8752335194376004,
LTA4H_OID01063,7.825582091779255,641.5201731813169,2.0,84.0,0.5123368860324731,,0.6009538126661169,
EDIL3_OID01064,15.321553732487509,818.3806289207369,2.0,84.0,0.7863153574555113,,0.4588438427603071,
FOXO1_OID01065,18.80289994325159,406.6284258923971,2.0,84.0,1.9421214733904133,,0.14978466195517587,
CA12_OID01066,33.534440635494406,1242.6315388367145,2.0,84.0,1.1334385637831772,,0.32679754762689334,
PLIN1_OID01067,1.3955882357736684,333.97618450216385,2.0,84.0,0.17550564567909874,,0.839339529530063,
PRKRA_OID01068,60.29385602122378,1458.7124036533266,2.0,84.0,1.736011805033796,,0.18248396817212478,
PPM1B_OID01069,1.4662827188531051,441.83973246517627,2.0,84.0,0.1393805709781525,,0.8700976708963384,
YES1_OID01070,77.15456220031109,978.7958924032837,2.0,84.0,3.310691879240047,,0.04130865538079007,
ENTPD2_OID01071,24.527479524807013,678.8460070162528,2.0,84.0,1.5175078433027167,,0.2252068072101124,
PDP1_OID01072,0.0634895698001622,238.14804880841137,2.0,84.0,0.01119707654523781,,0.9888668530721297,
VASH1_OID01073,7.514396309775994,617.875039125995,2.0,84.0,0.5107904107228949,,0.6018726912097829,
LAT2_OID01074,12.359693754365676,461.4704854699156,2.0,84.0,1.1248978082634067,,0.32952690614425983,
KIM1_OID01075,13.865530889421787,230.07845061330232,2.0,84.0,2.531103177213614,,0.08562589492914194,
STX8_OID01076,1.290589298445243,45.03279967626614,2.0,84.0,1.2036726769014987,,0.3052124037766726,
ERBB2IP_OID01077,9.695711022724243,544.801826222045,2.0,84.0,0.7474642032283635,,0.4766890653885901,
RASA1_OID01078,46.92486416741813,1677.1868096799844,2.0,84.0,1.1750893124467203,,0.313815161762359,
MAEA_OID01079,10.47726489576927,922.6466379118667,2.0,84.0,0.47693787365683055,,0.6223515032202134,
GALNT10_OID01080,78.39709818016662,1537.5402479577301,2.0,84.0,2.1415232075651787,,0.12384627488265475,
BTC_OID01081,1.9153092096539928,31.567145779302248,2.0,84.0,2.5483135969236743,,0.08424748249523362,
PON2_OID01082,0.3394437204883273,150.42032425838218,2.0,84.0,0.09477865661305604,,0.9096713697635724,
MAGED1_OID01083,3.934325047105235,198.17065073405558,2.0,84.0,0.8338351383837037,,0.43794325598523787,
NPPC_OID01084,36.17903677230293,1114.0610925363037,2.0,84.0,1.3639463352744334,,0.2612526283963228,
BANK1_OID01085,28.774556716592876,1361.663868155294,2.0,84.0,0.8875401707869003,,0.415491752136368,
PLXDC1_OID01086,0.42961836013133675,72.55710506648464,2.0,84.0,0.2486864809308794,,0.7803965236891308,
NBN_OID01087,2.2685822889070573,61.22993016260083,2.0,84.0,1.5561091753832115,,0.2169746181193195,
MAX_OID01088,21.22222595928807,1689.671538750777,2.0,84.0,0.5275187927643544,,0.5920089873816282,
ENTPD6_OID01089,81.9755643293459,1505.994291755373,2.0,84.0,2.2861797821420886,,0.10794561598415117,
MAP4K5_OID01090,3.8803369166720367,207.33485251945683,2.0,84.0,0.7860431978503548,,0.4589664432972973,
ITGB1BP1_OID01091,27.55390752818384,921.0191192343011,2.0,84.0,1.2565039009676855,,0.2899417361319149,
NUB1_OID01092,4.693374105309926,1028.3998973834641,2.0,84.0,0.1916780747689196,,0.8259326764716116,
RARRES1_OID01093,9.25543967037039,835.0186792375139,2.0,84.0,0.46553265911430697,,0.6294105333621277,
RASSF2_OID01094,16.275360669331103,1570.1062458400004,2.0,84.0,0.43536235202108997,,0.6484817666339499,
CALCA_OID01095,22.30262361874988,2064.6310237947446,2.0,84.0,0.4536937502110392,,0.6368247348669931,
CRH_OID01096,12.6425565046415,1602.6068248693084,2.0,84.0,0.3313272881127563,,0.718904148381168,
METAP1_OID01097,3.8236001908367894,330.98936969598645,2.0,84.0,0.48518539481388206,,0.6172974051031361,
PDCD1_OID01098,63.64721711251048,2227.1109330699437,2.0,84.0,1.2002918575055495,,0.30621721313809236,
PTN_OID01099,6.209342742905921,1077.5454590086565,2.0,84.0,0.2420244946714156,,0.785582474641412,
SERPINA9_OID01100,4.3516201856502095,353.84938174277477,2.0,84.0,0.5165136841475935,,0.598479230609041,
ATP6AP2_OID01101,1.0377790389271415,67.53912753705129,2.0,84.0,0.6453550885896283,,0.5270566890088624,
NCF2_OID01102,0.8493451515937848,578.2988590828448,2.0,84.0,0.061685226949113964,,0.9402213310840558,
FGR_OID01103,14.860397713324684,953.0154827014783,2.0,84.0,0.6549072027564748,,0.5221221707632997,
PSMA1_OID01104,4.779901569105192,61.098079619181256,2.0,84.0,3.2857966593010945,,0.042273254615064114,
HPGDS_OID01105,0.09486790916236268,1192.8662571700029,2.0,84.0,0.003340233794752552,,0.9966654709535034,
STXBP3_OID01106,1.8737748492215152,181.20962082888778,2.0,84.0,0.434295614699271,,0.6491667994542665,
FKBP1B_OID01107,3.1090770338388594,157.96663553625137,2.0,84.0,0.8266380744132853,,0.4410449964316656,
CNTN2_OID01108,2.942444953005285,836.7693465826706,2.0,84.0,0.1476902667753405,,0.8629218033025612,
WAS_OID01109,1.4423820010744965,139.60627422720518,2.0,84.0,0.43393496732486814,,0.6493985659894843,
PTPRJ_OID01110,7.476404749020442,543.1067891716481,2.0,84.0,0.578171743972835,,0.5631392541580944,
RRM2B_OID01111,0.8920875083520822,245.81558891331795,2.0,84.0,0.152421884699915,,0.8588628986720556,
PTK7_OID01112,6.004712080764464,1148.889861648589,2.0,84.0,0.21951443372493373,,0.803367689648985,
PVALB_OID01113,35.674179470805015,1993.3554878395535,2.0,84.0,0.7516549591451553,,0.4747304396640737,
EGFL7_OID01114,6.391410717971444,1127.8949317222464,2.0,84.0,0.23800022733048865,,0.7887322026146689,
FABP9_OID01115,5.617621116881621,295.6441820416945,2.0,84.0,0.7980542193647958,,0.45358758971573787,
TMPRSS15_OID01116,5.152162437258878,393.620550127385,2.0,84.0,0.5497447282537551,,0.5791591492282403,
LHB_OID01117,0.49145231165523173,52.42586330064765,2.0,84.0,0.39371782913996844,,0.6757825813175474,
FOSB_OID01118,0.573437821393158,233.71690444817887,2.0,84.0,0.10304940738188142,,0.9021962640297346,
CALR_OID01119,24.078195965690735,958.5656032746177,2.0,84.0,1.0549974118665406,,0.35276083616824316,
PGF_OID01493,1.0458204599225214,229.65390767516973,2.0,84.0,0.19126371400078304,,0.8262734277346327,
